company_id,industry,snapshot_date,p_default_6m,flagged,tier
CMP100629,Pharma,2026-08-31,0.0053,False,Not flagged
CMP101637,FMCG,2026-08-31,0.0053,False,Not flagged
CMP101548,Retail,2026-08-31,0.0053,False,Not flagged
CMP100223,FMCG,2026-08-31,0.0053,False,Not flagged
CMP101371,FMCG,2026-08-31,0.0053,False,Not flagged
CMP100848,Manufacturing,2026-08-31,0.0053,False,Not flagged
CMP101497,Logistics,2026-08-31,0.0053,False,Not flagged
CMP102217,FMCG,2026-08-31,0.0052,False,Not flagged
CMP100648,Construction,2026-08-31,0.0052,False,Not flagged
CMP102177,Pharma,2026-08-31,0.0052,False,Not flagged
CMP102591,FMCG,2026-08-31,0.0052,False,Not flagged
CMP100518,Manufacturing,2026-08-31,0.0052,False,Not flagged
CMP101399,IT Services,2026-08-31,0.0052,False,Not flagged
CMP101407,Manufacturing,2026-08-31,0.0052,False,Not flagged
CMP100581,Logistics,2026-08-31,0.0051,False,Not flagged
CMP100424,Logistics,2026-08-31,0.0051,False,Not flagged
CMP100796,Manufacturing,2026-08-31,0.0051,False,Not flagged
CMP100358,IT Services,2026-08-31,0.0051,False,Not flagged
CMP101815,Logistics,2026-08-31,0.0051,False,Not flagged
CMP102409,FMCG,2026-08-31,0.0051,False,Not flagged
CMP100463,Retail,2026-08-31,0.0051,False,Not flagged
CMP100149,Manufacturing,2026-08-31,0.0051,False,Not flagged
CMP102787,Logistics,2026-08-31,0.0051,False,Not flagged
CMP102314,Retail,2026-08-31,0.0051,False,Not flagged
CMP102088,Construction,2026-08-31,0.0051,False,Not flagged
CMP101440,Retail,2026-08-31,0.0051,False,Not flagged
CMP100205,Retail,2026-08-31,0.005,False,Not flagged
CMP102712,Retail,2026-08-31,0.005,False,Not flagged
CMP102218,FMCG,2026-08-31,0.005,False,Not flagged
CMP100841,Pharma,2026-08-31,0.005,False,Not flagged
CMP102169,IT Services,2026-08-31,0.005,False,Not flagged
CMP102174,Retail,2026-08-31,0.005,False,Not flagged
CMP102875,Manufacturing,2026-08-31,0.005,False,Not flagged
CMP100643,Retail,2026-08-31,0.005,False,Not flagged
CMP100536,Logistics,2026-08-31,0.005,False,Not flagged
CMP100682,Manufacturing,2026-08-31,0.005,False,Not flagged
CMP100916,Manufacturing,2026-08-31,0.005,False,Not flagged
CMP102678,Construction,2026-08-31,0.005,False,Not flagged
CMP100898,Manufacturing,2026-08-31,0.005,False,Not flagged
CMP100213,Pharma,2026-08-31,0.0049,False,Not flagged
CMP101416,Logistics,2026-08-31,0.0049,False,Not flagged
CMP102997,Manufacturing,2026-08-31,0.0049,False,Not flagged
CMP100964,FMCG,2026-08-31,0.0049,False,Not flagged
CMP102703,Pharma,2026-08-31,0.0049,False,Not flagged
CMP100224,Retail,2026-08-31,0.0049,False,Not flagged
CMP101613,IT Services,2026-08-31,0.0049,False,Not flagged
CMP101112,Logistics,2026-08-31,0.0049,False,Not flagged
CMP101168,Pharma,2026-08-31,0.0048,False,Not flagged
CMP102939,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP100124,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP101375,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP101494,IT Services,2026-08-31,0.0048,False,Not flagged
CMP101103,Pharma,2026-08-31,0.0048,False,Not flagged
CMP101787,Construction,2026-08-31,0.0048,False,Not flagged
CMP102371,Retail,2026-08-31,0.0048,False,Not flagged
CMP102793,FMCG,2026-08-31,0.0048,False,Not flagged
CMP100587,Retail,2026-08-31,0.0048,False,Not flagged
CMP101002,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP102136,Retail,2026-08-31,0.0048,False,Not flagged
CMP102416,Retail,2026-08-31,0.0048,False,Not flagged
CMP100879,Logistics,2026-08-31,0.0048,False,Not flagged
CMP102586,Retail,2026-08-31,0.0048,False,Not flagged
CMP101737,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP102587,Manufacturing,2026-08-31,0.0048,False,Not flagged
CMP102726,Pharma,2026-08-31,0.0048,False,Not flagged
CMP102741,Pharma,2026-08-31,0.0048,False,Not flagged
CMP100274,Construction,2026-08-31,0.0048,False,Not flagged
CMP101620,Manufacturing,2026-08-31,0.0047,False,Not flagged
CMP102414,IT Services,2026-08-31,0.0047,False,Not flagged
CMP100348,Logistics,2026-08-31,0.0047,False,Not flagged
CMP100735,Construction,2026-08-31,0.0047,False,Not flagged
CMP101151,Pharma,2026-08-31,0.0047,False,Not flagged
CMP101268,IT Services,2026-08-31,0.0047,False,Not flagged
CMP101478,IT Services,2026-08-31,0.0047,False,Not flagged
CMP101501,FMCG,2026-08-31,0.0047,False,Not flagged
CMP101989,Manufacturing,2026-08-31,0.0047,False,Not flagged
CMP101231,Logistics,2026-08-31,0.0047,False,Not flagged
CMP102719,Logistics,2026-08-31,0.0046,False,Not flagged
CMP101884,Retail,2026-08-31,0.0046,False,Not flagged
CMP102480,IT Services,2026-08-31,0.0046,False,Not flagged
CMP100014,IT Services,2026-08-31,0.0046,False,Not flagged
CMP100808,IT Services,2026-08-31,0.0046,False,Not flagged
CMP100489,Logistics,2026-08-31,0.0046,False,Not flagged
CMP100267,Manufacturing,2026-08-31,0.0046,False,Not flagged
CMP101582,IT Services,2026-08-31,0.0046,False,Not flagged
CMP101615,Manufacturing,2026-08-31,0.0046,False,Not flagged
CMP100568,Retail,2026-08-31,0.0046,False,Not flagged
CMP102923,Construction,2026-08-31,0.0045,False,Not flagged
CMP100065,Logistics,2026-08-31,0.0045,False,Not flagged
CMP100084,Manufacturing,2026-08-31,0.0045,False,Not flagged
CMP102877,IT Services,2026-08-31,0.0045,False,Not flagged
CMP101723,Logistics,2026-08-31,0.0045,False,Not flagged
CMP102602,IT Services,2026-08-31,0.0045,False,Not flagged
CMP100138,Pharma,2026-08-31,0.0045,False,Not flagged
CMP100278,Pharma,2026-08-31,0.0045,False,Not flagged
CMP102422,Construction,2026-08-31,0.0045,False,Not flagged
CMP101970,Retail,2026-08-31,0.0045,False,Not flagged
CMP100451,FMCG,2026-08-31,0.0045,False,Not flagged
CMP101684,Manufacturing,2026-08-31,0.0044,False,Not flagged
CMP101748,IT Services,2026-08-31,0.0044,False,Not flagged
CMP101952,Construction,2026-08-31,0.0044,False,Not flagged
CMP102127,Retail,2026-08-31,0.0044,False,Not flagged
CMP102317,Construction,2026-08-31,0.0044,False,Not flagged
CMP102590,Construction,2026-08-31,0.0044,False,Not flagged
CMP101523,Construction,2026-08-31,0.0044,False,Not flagged
CMP102918,Manufacturing,2026-08-31,0.0043,False,Not flagged
CMP102321,Manufacturing,2026-08-31,0.0043,False,Not flagged
CMP100194,Manufacturing,2026-08-31,0.0043,False,Not flagged
CMP101556,FMCG,2026-08-31,0.0043,False,Not flagged
CMP100722,Manufacturing,2026-08-31,0.0043,False,Not flagged
CMP100487,Retail,2026-08-31,0.0043,False,Not flagged
CMP100342,Pharma,2026-08-31,0.0043,False,Not flagged
CMP101656,Retail,2026-08-31,0.0043,False,Not flagged
CMP102720,IT Services,2026-08-31,0.0043,False,Not flagged
CMP100998,FMCG,2026-08-31,0.0042,False,Not flagged
CMP101789,Manufacturing,2026-08-31,0.0042,False,Not flagged
CMP100897,Manufacturing,2026-08-31,0.0042,False,Not flagged
CMP102079,Manufacturing,2026-08-31,0.0042,False,Not flagged
CMP100843,IT Services,2026-08-31,0.0042,False,Not flagged
CMP102682,Manufacturing,2026-08-31,0.0042,False,Not flagged
CMP100210,Construction,2026-08-31,0.0042,False,Not flagged
CMP102035,Pharma,2026-08-31,0.0042,False,Not flagged
CMP101190,IT Services,2026-08-31,0.0042,False,Not flagged
CMP102831,IT Services,2026-08-31,0.0042,False,Not flagged
CMP102390,Logistics,2026-08-31,0.0042,False,Not flagged
CMP102055,IT Services,2026-08-31,0.0041,False,Not flagged
CMP100658,Logistics,2026-08-31,0.0041,False,Not flagged
CMP100511,Pharma,2026-08-31,0.0041,False,Not flagged
CMP102058,Manufacturing,2026-08-31,0.0041,False,Not flagged
CMP100628,Logistics,2026-08-31,0.0041,False,Not flagged
CMP101674,Pharma,2026-08-31,0.0041,False,Not flagged
CMP101818,IT Services,2026-08-31,0.004,False,Not flagged
CMP102724,Manufacturing,2026-08-31,0.004,False,Not flagged
CMP101208,Retail,2026-08-31,0.004,False,Not flagged
CMP102484,Pharma,2026-08-31,0.004,False,Not flagged
CMP102935,IT Services,2026-08-31,0.004,False,Not flagged
CMP100817,Logistics,2026-08-31,0.004,False,Not flagged
CMP101910,Manufacturing,2026-08-31,0.004,False,Not flagged
CMP101858,Retail,2026-08-31,0.0039,False,Not flagged
CMP102934,Construction,2026-08-31,0.0039,False,Not flagged
CMP101322,Manufacturing,2026-08-31,0.0039,False,Not flagged
CMP102233,FMCG,2026-08-31,0.0039,False,Not flagged
CMP100353,Logistics,2026-08-31,0.0039,False,Not flagged
CMP100508,IT Services,2026-08-31,0.0039,False,Not flagged
CMP100297,Pharma,2026-08-31,0.0039,False,Not flagged
CMP101976,IT Services,2026-08-31,0.0039,False,Not flagged
CMP101058,Logistics,2026-08-31,0.0039,False,Not flagged
CMP101850,Retail,2026-08-31,0.0038,False,Not flagged
CMP102472,Construction,2026-08-31,0.0038,False,Not flagged
CMP101347,Retail,2026-08-31,0.0038,False,Not flagged
CMP100078,Logistics,2026-08-31,0.0038,False,Not flagged
CMP100947,Pharma,2026-08-31,0.0038,False,Not flagged
CMP101547,Construction,2026-08-31,0.0038,False,Not flagged
CMP100685,Retail,2026-08-31,0.0038,False,Not flagged
CMP100945,Retail,2026-08-31,0.0037,False,Not flagged
CMP102344,Construction,2026-08-31,0.0037,False,Not flagged
CMP101419,FMCG,2026-08-31,0.0037,False,Not flagged
CMP101057,Manufacturing,2026-08-31,0.0037,False,Not flagged
CMP102966,Retail,2026-08-31,0.0037,False,Not flagged
CMP102894,FMCG,2026-08-31,0.0037,False,Not flagged
CMP100598,FMCG,2026-08-31,0.0037,False,Not flagged
CMP102949,Pharma,2026-08-31,0.0037,False,Not flagged
CMP101285,FMCG,2026-08-31,0.0037,False,Not flagged
CMP102054,Retail,2026-08-31,0.0037,False,Not flagged
CMP102964,Retail,2026-08-31,0.0036,False,Not flagged
CMP101824,Construction,2026-08-31,0.0036,False,Not flagged
CMP101803,Construction,2026-08-31,0.0036,False,Not flagged
CMP101369,Retail,2026-08-31,0.0036,False,Not flagged
CMP100908,Retail,2026-08-31,0.0036,False,Not flagged
CMP100422,Manufacturing,2026-08-31,0.0036,False,Not flagged
CMP101172,Retail,2026-08-31,0.0036,False,Not flagged
CMP102903,FMCG,2026-08-31,0.0036,False,Not flagged
CMP100074,Manufacturing,2026-08-31,0.0036,False,Not flagged
CMP101189,Construction,2026-08-31,0.0036,False,Not flagged
CMP100409,FMCG,2026-08-31,0.0035,False,Not flagged
CMP102262,IT Services,2026-08-31,0.0035,False,Not flagged
CMP102752,Pharma,2026-08-31,0.0035,False,Not flagged
CMP101996,Retail,2026-08-31,0.0035,False,Not flagged
CMP101662,Pharma,2026-08-31,0.0035,False,Not flagged
CMP102974,IT Services,2026-08-31,0.0035,False,Not flagged
CMP102429,Construction,2026-08-31,0.0035,False,Not flagged
CMP101346,IT Services,2026-08-31,0.0035,False,Not flagged
CMP102445,Logistics,2026-08-31,0.0035,False,Not flagged
CMP101259,FMCG,2026-08-31,0.0035,False,Not flagged
CMP102450,Construction,2026-08-31,0.0035,False,Not flagged
CMP101840,Manufacturing,2026-08-31,0.0035,False,Not flagged
CMP101449,Manufacturing,2026-08-31,0.0035,False,Not flagged
CMP100441,Manufacturing,2026-08-31,0.0035,False,Not flagged
CMP102911,Manufacturing,2026-08-31,0.0034,False,Not flagged
CMP102769,FMCG,2026-08-31,0.0034,False,Not flagged
CMP101717,Logistics,2026-08-31,0.0034,False,Not flagged
CMP100306,IT Services,2026-08-31,0.0034,False,Not flagged
CMP101101,Retail,2026-08-31,0.0034,False,Not flagged
CMP100854,Manufacturing,2026-08-31,0.0034,False,Not flagged
CMP100645,Pharma,2026-08-31,0.0034,False,Not flagged
CMP101750,Construction,2026-08-31,0.0034,False,Not flagged
CMP102474,Retail,2026-08-31,0.0033,False,Not flagged
CMP102427,Construction,2026-08-31,0.0033,False,Not flagged
CMP101530,Retail,2026-08-31,0.0033,False,Not flagged
CMP102861,Logistics,2026-08-31,0.0033,False,Not flagged
CMP100576,FMCG,2026-08-31,0.0033,False,Not flagged
CMP100006,Construction,2026-08-31,0.0033,False,Not flagged
CMP102608,Construction,2026-08-31,0.0032,False,Not flagged
CMP102393,Manufacturing,2026-08-31,0.0032,False,Not flagged
CMP102963,Logistics,2026-08-31,0.0032,False,Not flagged
CMP100906,IT Services,2026-08-31,0.0032,False,Not flagged
CMP100995,IT Services,2026-08-31,0.0032,False,Not flagged
CMP101453,FMCG,2026-08-31,0.0032,False,Not flagged
CMP101357,IT Services,2026-08-31,0.0031,False,Not flagged
CMP101364,IT Services,2026-08-31,0.0031,False,Not flagged
CMP101793,Construction,2026-08-31,0.0031,False,Not flagged
CMP102789,IT Services,2026-08-31,0.0031,False,Not flagged
CMP102478,IT Services,2026-08-31,0.0031,False,Not flagged
CMP101921,Retail,2026-08-31,0.0031,False,Not flagged
CMP101697,Pharma,2026-08-31,0.0031,False,Not flagged
CMP101233,Construction,2026-08-31,0.0031,False,Not flagged
CMP100507,Pharma,2026-08-31,0.0031,False,Not flagged
CMP100417,Construction,2026-08-31,0.003,False,Not flagged
CMP102210,FMCG,2026-08-31,0.003,False,Not flagged
CMP101659,Manufacturing,2026-08-31,0.003,False,Not flagged
CMP100867,Pharma,2026-08-31,0.003,False,Not flagged
CMP101110,Manufacturing,2026-08-31,0.003,False,Not flagged
CMP100112,Retail,2026-08-31,0.003,False,Not flagged
CMP100088,Manufacturing,2026-08-31,0.003,False,Not flagged
CMP100972,Manufacturing,2026-08-31,0.003,False,Not flagged
CMP101402,FMCG,2026-08-31,0.003,False,Not flagged
CMP100208,Manufacturing,2026-08-31,0.0029,False,Not flagged
CMP100322,Retail,2026-08-31,0.0029,False,Not flagged
CMP102572,Construction,2026-08-31,0.0029,False,Not flagged
CMP102716,IT Services,2026-08-31,0.0029,False,Not flagged
CMP102735,IT Services,2026-08-31,0.0029,False,Not flagged
CMP101026,FMCG,2026-08-31,0.0028,False,Not flagged
CMP102305,Retail,2026-08-31,0.0028,False,Not flagged
CMP102694,Pharma,2026-08-31,0.0028,False,Not flagged
CMP100569,Logistics,2026-08-31,0.0028,False,Not flagged
CMP101690,Pharma,2026-08-31,0.0028,False,Not flagged
CMP102708,Manufacturing,2026-08-31,0.0028,False,Not flagged
CMP102599,FMCG,2026-08-31,0.0028,False,Not flagged
CMP102619,FMCG,2026-08-31,0.0028,False,Not flagged
CMP100211,Logistics,2026-08-31,0.0028,False,Not flagged
CMP101681,Pharma,2026-08-31,0.0028,False,Not flagged
CMP100180,FMCG,2026-08-31,0.0028,False,Not flagged
CMP101175,Construction,2026-08-31,0.0028,False,Not flagged
CMP101335,Pharma,2026-08-31,0.0028,False,Not flagged
CMP101393,Manufacturing,2026-08-31,0.0028,False,Not flagged
CMP101932,Construction,2026-08-31,0.0028,False,Not flagged
CMP101811,IT Services,2026-08-31,0.0027,False,Not flagged
CMP100948,Pharma,2026-08-31,0.0027,False,Not flagged
CMP102372,Retail,2026-08-31,0.0027,False,Not flagged
CMP102684,Retail,2026-08-31,0.0027,False,Not flagged
CMP102840,Pharma,2026-08-31,0.0027,False,Not flagged
CMP102888,Manufacturing,2026-08-31,0.0027,False,Not flagged
CMP100035,Manufacturing,2026-08-31,0.0027,False,Not flagged
CMP100589,Manufacturing,2026-08-31,0.0027,False,Not flagged
CMP102994,Logistics,2026-08-31,0.0027,False,Not flagged
CMP100646,Manufacturing,2026-08-31,0.0026,False,Not flagged
CMP102887,FMCG,2026-08-31,0.0026,False,Not flagged
CMP101730,FMCG,2026-08-31,0.0026,False,Not flagged
CMP100415,Retail,2026-08-31,0.0026,False,Not flagged
CMP101757,FMCG,2026-08-31,0.0026,False,Not flagged
CMP102730,Manufacturing,2026-08-31,0.0026,False,Not flagged
CMP100713,FMCG,2026-08-31,0.0026,False,Not flagged
CMP101491,Pharma,2026-08-31,0.0026,False,Not flagged
CMP100668,Retail,2026-08-31,0.0026,False,Not flagged
CMP101167,Logistics,2026-08-31,0.0026,False,Not flagged
CMP102402,Construction,2026-08-31,0.0026,False,Not flagged
CMP101715,Construction,2026-08-31,0.0026,False,Not flagged
CMP101343,Logistics,2026-08-31,0.0026,False,Not flagged
CMP101967,Pharma,2026-08-31,0.0026,False,Not flagged
CMP101459,IT Services,2026-08-31,0.0026,False,Not flagged
CMP102241,Manufacturing,2026-08-31,0.0025,False,Not flagged
CMP101571,Logistics,2026-08-31,0.0025,False,Not flagged
CMP100430,FMCG,2026-08-31,0.0025,False,Not flagged
CMP102868,FMCG,2026-08-31,0.0025,False,Not flagged
CMP101436,Manufacturing,2026-08-31,0.0025,False,Not flagged
CMP101297,Manufacturing,2026-08-31,0.0025,False,Not flagged
CMP101727,Pharma,2026-08-31,0.0025,False,Not flagged
CMP102343,Retail,2026-08-31,0.0025,False,Not flagged
CMP101096,Manufacturing,2026-08-31,0.0025,False,Not flagged
CMP100096,Retail,2026-08-31,0.0025,False,Not flagged
CMP101473,IT Services,2026-08-31,0.0025,False,Not flagged
CMP101045,Retail,2026-08-31,0.0025,False,Not flagged
CMP100190,FMCG,2026-08-31,0.0024,False,Not flagged
CMP102968,Logistics,2026-08-31,0.0024,False,Not flagged
CMP101395,Manufacturing,2026-08-31,0.0024,False,Not flagged
CMP100803,Logistics,2026-08-31,0.0024,False,Not flagged
CMP101367,Manufacturing,2026-08-31,0.0024,False,Not flagged
CMP101383,FMCG,2026-08-31,0.0024,False,Not flagged
CMP102812,Construction,2026-08-31,0.0024,False,Not flagged
CMP102022,Manufacturing,2026-08-31,0.0023,False,Not flagged
CMP101870,Retail,2026-08-31,0.0023,False,Not flagged
CMP100129,Logistics,2026-08-31,0.0023,False,Not flagged
CMP102033,IT Services,2026-08-31,0.0023,False,Not flagged
CMP100380,Logistics,2026-08-31,0.0023,False,Not flagged
CMP102041,Pharma,2026-08-31,0.0023,False,Not flagged
CMP100332,Construction,2026-08-31,0.0023,False,Not flagged
CMP102535,Logistics,2026-08-31,0.0023,False,Not flagged
CMP100247,IT Services,2026-08-31,0.0023,False,Not flagged
CMP102947,Pharma,2026-08-31,0.0023,False,Not flagged
CMP100521,IT Services,2026-08-31,0.0023,False,Not flagged
CMP102717,FMCG,2026-08-31,0.0022,False,Not flagged
CMP102401,Pharma,2026-08-31,0.0022,False,Not flagged
CMP102471,Pharma,2026-08-31,0.0022,False,Not flagged
CMP100033,IT Services,2026-08-31,0.0022,False,Not flagged
CMP102080,IT Services,2026-08-31,0.0022,False,Not flagged
CMP100593,Logistics,2026-08-31,0.0022,False,Not flagged
CMP101328,Retail,2026-08-31,0.0022,False,Not flagged
CMP101017,Pharma,2026-08-31,0.0021,False,Not flagged
CMP100214,Construction,2026-08-31,0.0021,False,Not flagged
CMP102355,Pharma,2026-08-31,0.0021,False,Not flagged
CMP101562,FMCG,2026-08-31,0.0021,False,Not flagged
CMP100419,FMCG,2026-08-31,0.0021,False,Not flagged
CMP101593,IT Services,2026-08-31,0.0021,False,Not flagged
CMP102771,Pharma,2026-08-31,0.0021,False,Not flagged
CMP101882,IT Services,2026-08-31,0.0021,False,Not flagged
CMP102529,Logistics,2026-08-31,0.0021,False,Not flagged
CMP101391,Pharma,2026-08-31,0.0021,False,Not flagged
CMP102391,Construction,2026-08-31,0.002,False,Not flagged
CMP101250,Manufacturing,2026-08-31,0.002,False,Not flagged
CMP100479,IT Services,2026-08-31,0.002,False,Not flagged
CMP102336,Pharma,2026-08-31,0.002,False,Not flagged
CMP101610,Retail,2026-08-31,0.002,False,Not flagged
CMP101872,FMCG,2026-08-31,0.002,False,Not flagged
CMP101958,Pharma,2026-08-31,0.002,False,Not flagged
CMP100443,Manufacturing,2026-08-31,0.0019,False,Not flagged
CMP102200,Manufacturing,2026-08-31,0.0019,False,Not flagged
CMP101286,IT Services,2026-08-31,0.0019,False,Not flagged
CMP100226,Manufacturing,2026-08-31,0.0019,False,Not flagged
CMP101009,IT Services,2026-08-31,0.0019,False,Not flagged
CMP101538,Pharma,2026-08-31,0.0019,False,Not flagged
CMP102562,Construction,2026-08-31,0.0019,False,Not flagged
CMP100880,IT Services,2026-08-31,0.0019,False,Not flagged
CMP102698,IT Services,2026-08-31,0.0018,False,Not flagged
CMP101071,Logistics,2026-08-31,0.0018,False,Not flagged
CMP101466,IT Services,2026-08-31,0.0018,False,Not flagged
CMP102528,Pharma,2026-08-31,0.0018,False,Not flagged
CMP101162,Pharma,2026-08-31,0.0018,False,Not flagged
CMP100288,Logistics,2026-08-31,0.0018,False,Not flagged
CMP102680,Pharma,2026-08-31,0.0018,False,Not flagged
CMP102047,Logistics,2026-08-31,0.0018,False,Not flagged
CMP100406,Retail,2026-08-31,0.0018,False,Not flagged
CMP100653,Retail,2026-08-31,0.0017,False,Not flagged
CMP101046,Manufacturing,2026-08-31,0.0017,False,Not flagged
CMP100887,Manufacturing,2026-08-31,0.0017,False,Not flagged
CMP100320,FMCG,2026-08-31,0.0017,False,Not flagged
CMP102093,Manufacturing,2026-08-31,0.0017,False,Not flagged
CMP102709,Construction,2026-08-31,0.0017,False,Not flagged
CMP100496,IT Services,2026-08-31,0.0017,False,Not flagged
CMP101271,IT Services,2026-08-31,0.0017,False,Not flagged
CMP101332,Logistics,2026-08-31,0.0017,False,Not flagged
CMP100298,Construction,2026-08-31,0.0017,False,Not flagged
CMP101095,IT Services,2026-08-31,0.0016,False,Not flagged
CMP100822,Retail,2026-08-31,0.0016,False,Not flagged
CMP102378,Manufacturing,2026-08-31,0.0016,False,Not flagged
CMP100179,Construction,2026-08-31,0.0016,False,Not flagged
CMP102282,Retail,2026-08-31,0.0016,False,Not flagged
CMP100236,IT Services,2026-08-31,0.0016,False,Not flagged
CMP101487,IT Services,2026-08-31,0.0016,False,Not flagged
CMP102031,IT Services,2026-08-31,0.0016,False,Not flagged
CMP102570,Manufacturing,2026-08-31,0.0016,False,Not flagged
CMP102288,Manufacturing,2026-08-31,0.0016,False,Not flagged
CMP102293,Retail,2026-08-31,0.0016,False,Not flagged
CMP102539,IT Services,2026-08-31,0.0016,False,Not flagged
CMP102310,FMCG,2026-08-31,0.0015,False,Not flagged
CMP100364,Construction,2026-08-31,0.0015,False,Not flagged
CMP102243,Retail,2026-08-31,0.0015,False,Not flagged
CMP102124,IT Services,2026-08-31,0.0015,False,Not flagged
CMP100202,IT Services,2026-08-31,0.0015,False,Not flagged
CMP100434,Manufacturing,2026-08-31,0.0015,False,Not flagged
CMP102705,IT Services,2026-08-31,0.0015,False,Not flagged
CMP101433,Manufacturing,2026-08-31,0.0015,False,Not flagged
CMP102359,Manufacturing,2026-08-31,0.0015,False,Not flagged
CMP102551,IT Services,2026-08-31,0.0015,False,Not flagged
CMP100543,FMCG,2026-08-31,0.0015,False,Not flagged
CMP102920,FMCG,2026-08-31,0.0015,False,Not flagged
CMP101192,Pharma,2026-08-31,0.0015,False,Not flagged
CMP100992,Pharma,2026-08-31,0.0014,False,Not flagged
CMP101920,IT Services,2026-08-31,0.0014,False,Not flagged
CMP101928,Manufacturing,2026-08-31,0.0014,False,Not flagged
CMP101060,FMCG,2026-08-31,0.0014,False,Not flagged
CMP100953,Manufacturing,2026-08-31,0.0014,False,Not flagged
CMP101826,IT Services,2026-08-31,0.0014,False,Not flagged
CMP102148,Construction,2026-08-31,0.0014,False,Not flagged
CMP102076,FMCG,2026-08-31,0.0014,False,Not flagged
CMP101439,FMCG,2026-08-31,0.0014,False,Not flagged
CMP100282,Retail,2026-08-31,0.0014,False,Not flagged
CMP100034,IT Services,2026-08-31,0.0014,False,Not flagged
CMP100020,Construction,2026-08-31,0.0014,False,Not flagged
CMP102908,FMCG,2026-08-31,0.0014,False,Not flagged
CMP100227,Logistics,2026-08-31,0.0014,False,Not flagged
CMP102306,Logistics,2026-08-31,0.0014,False,Not flagged
CMP102871,IT Services,2026-08-31,0.0014,False,Not flagged
CMP102646,Construction,2026-08-31,0.0014,False,Not flagged
CMP101212,Logistics,2026-08-31,0.0013,False,Not flagged
CMP101390,FMCG,2026-08-31,0.0013,False,Not flagged
CMP100281,Manufacturing,2026-08-31,0.0013,False,Not flagged
CMP100295,FMCG,2026-08-31,0.0013,False,Not flagged
CMP102873,Retail,2026-08-31,0.0013,False,Not flagged
CMP102290,FMCG,2026-08-31,0.0013,False,Not flagged
CMP100436,Manufacturing,2026-08-31,0.0013,False,Not flagged
CMP100618,Manufacturing,2026-08-31,0.0013,False,Not flagged
CMP101048,Pharma,2026-08-31,0.0012,False,Not flagged
CMP100327,Logistics,2026-08-31,0.0012,False,Not flagged
CMP100742,Pharma,2026-08-31,0.0012,False,Not flagged
CMP101451,Logistics,2026-08-31,0.0012,False,Not flagged
CMP100835,Logistics,2026-08-31,0.0012,False,Not flagged
CMP100774,Manufacturing,2026-08-31,0.0012,False,Not flagged
CMP102999,Manufacturing,2026-08-31,0.0012,False,Not flagged
CMP100555,Retail,2026-08-31,0.0012,False,Not flagged
CMP100229,Manufacturing,2026-08-31,0.0012,False,Not flagged
CMP100396,Pharma,2026-08-31,0.0012,False,Not flagged
CMP101304,Pharma,2026-08-31,0.0012,False,Not flagged
CMP102700,Construction,2026-08-31,0.0012,False,Not flagged
CMP101221,Manufacturing,2026-08-31,0.0012,False,Not flagged
CMP102199,Construction,2026-08-31,0.0012,False,Not flagged
CMP101658,IT Services,2026-08-31,0.0012,False,Not flagged
CMP102852,Pharma,2026-08-31,0.0012,False,Not flagged
CMP101062,Retail,2026-08-31,0.0012,False,Not flagged
CMP101860,Logistics,2026-08-31,0.0011,False,Not flagged
CMP100291,Manufacturing,2026-08-31,0.0011,False,Not flagged
CMP101831,FMCG,2026-08-31,0.0011,False,Not flagged
CMP102173,Manufacturing,2026-08-31,0.0011,False,Not flagged
CMP102263,Manufacturing,2026-08-31,0.0011,False,Not flagged
CMP100079,Pharma,2026-08-31,0.0011,False,Not flagged
CMP100379,Construction,2026-08-31,0.0011,False,Not flagged
CMP100940,Retail,2026-08-31,0.0011,False,Not flagged
CMP102805,Retail,2026-08-31,0.0011,False,Not flagged
CMP100158,Construction,2026-08-31,0.0011,False,Not flagged
CMP100151,FMCG,2026-08-31,0.0011,False,Not flagged
CMP102421,Manufacturing,2026-08-31,0.0011,False,Not flagged
CMP102112,Manufacturing,2026-08-31,0.0011,False,Not flagged
CMP101438,FMCG,2026-08-31,0.0011,False,Not flagged
CMP100917,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP100123,IT Services,2026-08-31,0.001,False,Not flagged
CMP101134,FMCG,2026-08-31,0.001,False,Not flagged
CMP101502,IT Services,2026-08-31,0.001,False,Not flagged
CMP102275,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP101503,IT Services,2026-08-31,0.001,False,Not flagged
CMP101160,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP102855,FMCG,2026-08-31,0.001,False,Not flagged
CMP100586,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP100313,Retail,2026-08-31,0.001,False,Not flagged
CMP101195,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP101401,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP101889,IT Services,2026-08-31,0.001,False,Not flagged
CMP100868,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP100271,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP100524,Manufacturing,2026-08-31,0.001,False,Not flagged
CMP102441,Manufacturing,2026-08-31,0.001,False,Not flagged
